stars,comment,date
5.0 out of 5 stars,"









  
  
    
  Maggie lover

  
",Reviewed in India on 24 October 2019
5.0 out of 5 stars,"









  
  
    
  Really good

  
",Reviewed in India on 26 November 2018
5.0 out of 5 stars,"









  
  
    
  Maggi is always 5/5

  
",Reviewed in India on 14 March 2019
5.0 out of 5 stars,"









  
  
    
  Always love Maggie.

  
",Reviewed in India on 30 October 2019
5.0 out of 5 stars,"









  
  
    
  Very very good 👍

  
",Reviewed in India on 19 October 2019
5.0 out of 5 stars,"









  
  
    
  Excellent

  
",Reviewed in India on 11 October 2019
5.0 out of 5 stars,"









  
  
    
  Best.....👍🏻🤙🏻

  
",Reviewed in India on 20 January 2020
4.0 out of 5 stars,"









  
  
    
  All time favorite

  
",Reviewed in India on 4 June 2020
1.0 out of 5 stars,"









  
  
    
  Yieppee is better

  
",Reviewed in India on 9 March 2020
4.0 out of 5 stars,"









  
  
    
  I like this flevr

  
",Reviewed in India on 8 January 2020
4.0 out of 5 stars,"









  
  
    
  Nestle Maggi best

  
",Reviewed in India on 7 October 2019
1.0 out of 5 stars,"









  
  
    
  wastage materials

  
",Reviewed in India on 12 August 2020
1.0 out of 5 stars,"









  
  
    
  I did not like it

  
",Reviewed in India on 8 March 2020
5.0 out of 5 stars,"









  
  
    
  Excellent

  
",Reviewed in India on 5 December 2019
1.0 out of 5 stars,"









  
  
    
  Uneatable

  
",Reviewed in India on 26 July 2020
5.0 out of 5 stars,"









  
  
    
  Good food

  
",Reviewed in India on 13 August 2020
5.0 out of 5 stars,"









  
  
    
  Best deal

  
",Reviewed in India on 4 January 2020
5.0 out of 5 stars,"









  
  
    
  I like it

  
",Reviewed in India on 27 March 2019
4.0 out of 5 stars,"









  
  
    
  Good food

  
",Reviewed in India on 10 November 2019
4.0 out of 5 stars,"









  
  
    
  Very nice

  
",Reviewed in India on 1 March 2020
5.0 out of 5 stars,"









  
  
    
  Love it❤️

  
",Reviewed in India on 22 May 2020
4.0 out of 5 stars,"









  
  
    
  Quality is good

  
",Reviewed in India on 20 October 2018
5.0 out of 5 stars,"









  
  
    
  Delicious

  
",Reviewed in India on 11 September 2019
5.0 out of 5 stars,"









  
  
    
  For Maggi lovers

  
",Reviewed in India on 4 June 2020
5.0 out of 5 stars,"









  
  
    
  The Product Good

  
",Reviewed in India on 5 February 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 7 October 2019
3.0 out of 5 stars,"









  
  
    
  It was good

  
",Reviewed in India on 16 January 2020
4.0 out of 5 stars,"









  
  
    
  Product are good

  
",Reviewed in India on 9 November 2019
5.0 out of 5 stars,"









  
  
    
  Very good taste.

  
",Reviewed in India on 8 August 2020
5.0 out of 5 stars,"









  
  
    
  Best one

  
",Reviewed in India on 20 February 2020
5.0 out of 5 stars,"









  
  
    
  Low cost

  
",Reviewed in India on 10 November 2019
5.0 out of 5 stars,"









  
  
    
  Nice Job

  
",Reviewed in India on 6 January 2020
3.0 out of 5 stars,"









  
  
    
  grt deal

  
",Reviewed in India on 24 September 2019
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 28 September 2019
5.0 out of 5 stars,"









  
  
    
  Valuable

  
",Reviewed in India on 11 November 2019
5.0 out of 5 stars,"









  
  
    
  it is very nice

  
",Reviewed in India on 24 July 2020
5.0 out of 5 stars,"









  
  
    
  Best

  
",Reviewed in India on 26 October 2019
5.0 out of 5 stars,"









  
  
    
  Like

  
",Reviewed in India on 28 October 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 26 October 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 2 March 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 16 May 2020
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 4 November 2019
3.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 6 March 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 3 February 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 21 June 2020
5.0 out of 5 stars,"









  
  
    
  Mst

  
",Reviewed in India on 6 November 2019
5.0 out of 5 stars,"









  
  
    
  Gud

  
",Reviewed in India on 10 February 2020
2.0 out of 5 stars,"









  
  
    
  Hii

  
",Reviewed in India on 3 March 2020
5.0 out of 5 stars,"









  
  
    
  No

  
",Reviewed in India on 26 August 2019
5.0 out of 5 stars,"









  
  
    
  Good product

  
",Reviewed in India on 4 January 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 4 October 2019
4.0 out of 5 stars,"









  
  
    
  Maggie deserves it

  
",Reviewed in India on 9 October 2019
5.0 out of 5 stars,"









  
  
    
  Very good product.

  
",Reviewed in India on 14 July 2019
3.0 out of 5 stars,"









  
  
    
  Taste are not good

  
",Reviewed in India on 23 January 2020
1.0 out of 5 stars,"









  
  
    
  All packet damaged

  
",Reviewed in India on 17 July 2020
1.0 out of 5 stars,"









  
  
    
  Crushed packets...

  
",Reviewed in India on 13 October 2019
4.0 out of 5 stars,"









  
  
    
  Top polity

  
",Reviewed in India on 19 October 2019
4.0 out of 5 stars,"









  
  
    
  Good Price

  
",Reviewed in India on 7 August 2019
5.0 out of 5 stars,"









  
  
    
  Good deals

  
",Reviewed in India on 14 July 2019
4.0 out of 5 stars,"









  
  
    
  ok

  
",Reviewed in India on 22 July 2019
5.0 out of 5 stars,"









  
  
    
  Awesome...

  
",Reviewed in India on 1 June 2020
4.0 out of 5 stars,"









  
  
    
  Like it.

  
",Reviewed in India on 16 October 2018
1.0 out of 5 stars,"









  
  
    
  Packets are torn inside

  
",Reviewed in India on 29 May 2020
5.0 out of 5 stars,"









  
  
    
  Very good product

  
",Reviewed in India on 8 October 2019
5.0 out of 5 stars,"









  
  
    
  Amazing product

  
",Reviewed in India on 1 February 2020
4.0 out of 5 stars,"









  
  
    
  Nice product...

  
",Reviewed in India on 13 November 2019
5.0 out of 5 stars,"









  
  
    
  Awesome

  
",Reviewed in India on 4 July 2020
5.0 out of 5 stars,"









  
  
    
  Thanks, happy to buy here

  
",Reviewed in India on 8 January 2020
1.0 out of 5 stars,"









  
  
    
  Product damage

  
",Reviewed in India on 10 November 2019
5.0 out of 5 stars,"









  
  
    
  just go for it

  
",Reviewed in India on 22 June 2020
5.0 out of 5 stars,"









  
  
    
  Good product !

  
",Reviewed in India on 29 July 2019
5.0 out of 5 stars,"









  
  
    
  like this item

  
",Reviewed in India on 22 November 2019
5.0 out of 5 stars,"









  
  
    
  Awesome flavor

  
",Reviewed in India on 4 November 2019
1.0 out of 5 stars,"









  
  
    
  damage packets

  
",Reviewed in India on 9 March 2019
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 11 November 2019
5.0 out of 5 stars,"









  
  
    
  Best wishes

  
",Reviewed in India on 8 October 2019
5.0 out of 5 stars,"









  
  
    
  Test very good

  
",Reviewed in India on 1 March 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 11 October 2019
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 9 May 2020
5.0 out of 5 stars,"









  
  
    
  Mast

  
",Reviewed in India on 6 March 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 5 July 2020
5.0 out of 5 stars,"









  
  
    
  perfect deal in 117 rs

  
",Reviewed in India on 1 November 2019
1.0 out of 5 stars,"









  
  
    
  Rat cutted packet received

  
",Reviewed in India on 25 January 2020
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 27 October 2019
4.0 out of 5 stars,"









  
  
    
  Happy

  
",Reviewed in India on 6 November 2018
5.0 out of 5 stars,"









  
  
    
  It was good

  
",Reviewed in India on 28 July 2020
5.0 out of 5 stars,"









  
  
    
  Total masti

  
",Reviewed in India on 26 October 2019
5.0 out of 5 stars,"









  
  
    
  Maggie 😂😍

  
",Reviewed in India on 13 November 2019
4.0 out of 5 stars,"









  
  
    
  Nice product

  
",Reviewed in India on 11 August 2019
5.0 out of 5 stars,"









  
  
    
  Wow

  
",Reviewed in India on 7 March 2020
1.0 out of 5 stars,"









  
  
    
  Bad

  
",Reviewed in India on 1 August 2019
1.0 out of 5 stars,"









  
  
    
  Wth

  
",Reviewed in India on 2 May 2020
5.0 out of 5 stars,"









  
  
    
  Like

  
",Reviewed in India on 2 November 2019
2.0 out of 5 stars,"









  
  
    
  Little small

  
",Reviewed in India on 24 September 2018
5.0 out of 5 stars,"









  
  
    
  Good iteam

  
",Reviewed in India on 21 February 2019
5.0 out of 5 stars,"









  
  
    
  I like Maggie

  
",Reviewed in India on 28 October 2019
5.0 out of 5 stars,"









  
  
    
  cool good nice

  
",Reviewed in India on 8 November 2019
1.0 out of 5 stars,"









  
  
    
  Fully. Damaged

  
",Reviewed in India on 7 June 2020
4.0 out of 5 stars,"









  
  
    
  🤔🤔🤔

  
",Reviewed in India on 18 October 2019
5.0 out of 5 stars,"









  
  
    
  thanks

  
",Reviewed in India on 24 December 2019
5.0 out of 5 stars,"









  
  
    
  Thanks

  
",Reviewed in India on 1 November 2019
5.0 out of 5 stars,"









  
  
    
  Its very nice proudact and packing good

  
",Reviewed in India on 2 September 2019
5.0 out of 5 stars,"









  
  
    
  Nic

  
",Reviewed in India on 7 March 2020
5.0 out of 5 stars,"









  
  
    
  Worth buying.

  
",Reviewed in India on 29 December 2018
5.0 out of 5 stars,"









  
  
    
  Excellent job

  
",Reviewed in India on 27 April 2020
5.0 out of 5 stars,"









  
  
    
  Best product

  
",Reviewed in India on 13 August 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 4 August 2020
5.0 out of 5 stars,"









  
  
    
  Super

  
",Reviewed in India on 7 February 2020
5.0 out of 5 stars,"









  
  
    
  Yummi

  
",Reviewed in India on 18 October 2019
5.0 out of 5 stars,"









  
  
    
  masttttt good flavour

  
",Reviewed in India on 22 July 2019
5.0 out of 5 stars,"









  
  
    
  Very tasty and yummy.

  
",Reviewed in India on 29 October 2019
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 17 December 2018
5.0 out of 5 stars,"









  
  
    
  Good product

  
",Reviewed in India on 7 September 2019
4.0 out of 5 stars,"









  
  
    
  Good product

  
",Reviewed in India on 24 February 2020
4.0 out of 5 stars,"









  
  
    
  Good product

  
",Reviewed in India on 29 February 2020
1.0 out of 5 stars,"









  
  
    
  Good product

  
",Reviewed in India on 8 March 2020
4.0 out of 5 stars,"









  
  
    
  Good product

  
",Reviewed in India on 31 May 2020
4.0 out of 5 stars,"









  
  
    
  Like

  
",Reviewed in India on 27 October 2019
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 5 November 2019
2.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 4 November 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 4 March 2020
4.0 out of 5 stars,"









  
  
    
  Mast

  
",Reviewed in India on 2 September 2019
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 10 June 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 7 November 2019
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 10 October 2019
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 31 January 2020
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 8 March 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 1 March 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 21 February 2020
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 28 February 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 31 May 2020
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 19 July 2020
5.0 out of 5 stars,"









  
  
    
  Wow!

  
",Reviewed in India on 11 November 2019
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 27 February 2020
3.0 out of 5 stars,"









  
  
    
  Its worth

  
",Reviewed in India on 4 June 2020
1.0 out of 5 stars,"









  
  
    
  Very bad

  
",Reviewed in India on 1 May 2020
2.0 out of 5 stars,"









  
  
    
  Not good

  
",Reviewed in India on 7 March 2020
5.0 out of 5 stars,"









  
  
    
  Nice products

  
",Reviewed in India on 10 October 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 8 October 2019
5.0 out of 5 stars,"









  
  
    
  Awesome

  
",Reviewed in India on 1 March 2020
5.0 out of 5 stars,"









  
  
    
  Love it

  
",Reviewed in India on 27 March 2019
5.0 out of 5 stars,"









  
  
    
  Love 😍

  
",Reviewed in India on 3 October 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 6 March 2020
5.0 out of 5 stars,"









  
  
    
  love it

  
",Reviewed in India on 8 November 2018
4.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 4 March 2020
3.0 out of 5 stars,"









  
  
    
  Like

  
",Reviewed in India on 5 March 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 29 February 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 9 September 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 8 November 2019
5.0 out of 5 stars,"









  
  
    
  Mast

  
",Reviewed in India on 10 December 2019
5.0 out of 5 stars,"









  
  
    
  nice

  
",Reviewed in India on 11 August 2019
3.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 1 March 2020
5.0 out of 5 stars,"









  
  
    
  Like

  
",Reviewed in India on 25 May 2020
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 14 June 2020
5.0 out of 5 stars,"









  
  
    
  Worthy one

  
",Reviewed in India on 2 March 2020
5.0 out of 5 stars,"









  
  
    
  loved it.

  
",Reviewed in India on 18 March 2020
5.0 out of 5 stars,"









  
  
    
  Awesome

  
",Reviewed in India on 4 May 2020
5.0 out of 5 stars,"









  
  
    
  Good price

  
",Reviewed in India on 11 October 2019
5.0 out of 5 stars,"









  
  
    
  Tasty food

  
",Reviewed in India on 5 March 2020
4.0 out of 5 stars,"









  
  
    
  Ok

  
",Reviewed in India on 20 June 2020
1.0 out of 5 stars,"









  
  
    
  🤭

  
",Reviewed in India on 7 May 2020
5.0 out of 5 stars,"









  
  
    
  Ok

  
",Reviewed in India on 28 September 2019
5.0 out of 5 stars,"









  
  
    
  A1

  
",Reviewed in India on 29 June 2019
1.0 out of 5 stars,"









  
  
    
  No

  
",Reviewed in India on 23 August 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 3 July 2019
5.0 out of 5 stars,"









  
  
    
  Nice product

  
",Reviewed in India on 20 October 2019
1.0 out of 5 stars,"









  
  
    
  Very poor

  
",Reviewed in India on 25 June 2020
1.0 out of 5 stars,"









  
  
    
  Duplicate

  
",Reviewed in India on 1 March 2020
4.0 out of 5 stars,"









  
  
    
  Excellent

  
",Reviewed in India on 25 December 2019
5.0 out of 5 stars,"









  
  
    
  Bast magi

  
",Reviewed in India on 29 February 2020
5.0 out of 5 stars,"









  
  
    
  Loved It.

  
",Reviewed in India on 16 May 2020
5.0 out of 5 stars,"









  
  
    
  I like it

  
",Reviewed in India on 3 March 2020
1.0 out of 5 stars,"









  
  
    
  Very loss

  
",Reviewed in India on 6 March 2020
5.0 out of 5 stars,"









  
  
    
  I like it

  
",Reviewed in India on 13 February 2019
5.0 out of 5 stars,"









  
  
    
  Osm yummy

  
",Reviewed in India on 5 June 2020
1.0 out of 5 stars,"









  
  
    
  Bekar

  
",Reviewed in India on 2 November 2019
5.0 out of 5 stars,"









  
  
    
  That's

  
",Reviewed in India on 26 August 2019
5.0 out of 5 stars,"









  
  
    
  Worthy

  
",Reviewed in India on 13 August 2019
5.0 out of 5 stars,"









  
  
    
  Masttt

  
",Reviewed in India on 9 December 2019
5.0 out of 5 stars,"









  
  
    
  All ok

  
",Reviewed in India on 1 March 2020
5.0 out of 5 stars,"









  
  
    
  Superb

  
",Reviewed in India on 20 June 2020
5.0 out of 5 stars,"









  
  
    
  Superb

  
",Reviewed in India on 19 September 2019
4.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 4 November 2018
4.0 out of 5 stars,"









  
  
    
  Nice but packing was not good

  
",Reviewed in India on 8 October 2018
5.0 out of 5 stars,"









  
  
    
  Great

  
",Reviewed in India on 7 November 2019
4.0 out of 5 stars,"









  
  
    
  Same

  
",Reviewed in India on 11 March 2020
1.0 out of 5 stars,"









  
  
    
  Poor packets supplied

  
",Reviewed in India on 5 July 2020
5.0 out of 5 stars,"









  
  
    
  Good better best

  
",Reviewed in India on 17 October 2019
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 5 December 2018
4.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 15 January 2019
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 25 November 2018
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 2 June 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 28 May 2019
4.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 21 November 2019
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 5 November 2019
5.0 out of 5 stars,"









  
  
    
  Mast

  
",Reviewed in India on 8 December 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 10 October 2019
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 22 August 2019
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 6 March 2020
5.0 out of 5 stars,"









  
  
    
  Like

  
",Reviewed in India on 12 February 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 2 March 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 18 July 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 27 October 2019
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 27 February 2020
4.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 9 June 2020
5.0 out of 5 stars,"









  
  
    
  Received as described

  
",Reviewed in India on 26 January 2020
4.0 out of 5 stars,"









  
  
    
  Value for 💰 money 💵

  
",Reviewed in India on 5 March 2020
5.0 out of 5 stars,"









  
  
    
  Package was very good

  
",Reviewed in India on 9 March 2020
3.0 out of 5 stars,"









  
  
    
  good but not better👍

  
",Reviewed in India on 1 June 2020
5.0 out of 5 stars,"









  
  
    
  Super

  
",Reviewed in India on 11 December 2018
4.0 out of 5 stars,"









  
  
    
  Thanks Amazon

  
",Reviewed in India on 6 June 2020
5.0 out of 5 stars,"









  
  
    
  Good products

  
",Reviewed in India on 1 March 2020
5.0 out of 5 stars,"









  
  
    
  Good delivery

  
",Reviewed in India on 9 April 2020
5.0 out of 5 stars,"









  
  
    
  Super

  
",Reviewed in India on 25 December 2019
5.0 out of 5 stars,"









  
  
    
  Value for money

  
",Reviewed in India on 6 June 2018
5.0 out of 5 stars,"









  
  
    
  Soo good

  
",Reviewed in India on 24 November 2018
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 2 March 2020
5.0 out of 5 stars,"









  
  
    
  good noodles

  
",Reviewed in India on 8 September 2018
5.0 out of 5 stars,"









  
  
    
  Best

  
",Reviewed in India on 8 September 2018
5.0 out of 5 stars,"









  
  
    
  Liked It

  
",Reviewed in India on 17 September 2018
5.0 out of 5 stars,"









  
  
    
  Very good quality

  
",Reviewed in India on 22 June 2018
5.0 out of 5 stars,"









  
  
    
  Superb

  
",Reviewed in India on 6 August 2018
5.0 out of 5 stars,"









  
  
    
  Worthwhile every penny

  
",Reviewed in India on 7 June 2018
5.0 out of 5 stars,"









  
  
    
  Mastttt

  
",Reviewed in India on 14 September 2018
5.0 out of 5 stars,"









  
  
    
  Maggie is Maggie what is there to too.

  
",Reviewed in India on 25 August 2018
5.0 out of 5 stars,"









  
  
    
  Love it

  
",Reviewed in India on 20 August 2018
5.0 out of 5 stars,"









  
  
    
  Quality is good and in Perfect condition also

  
",Reviewed in India on 30 October 2018
5.0 out of 5 stars,"









  
  
    
  Good product 👍👍

  
",Reviewed in India on 13 November 2019
4.0 out of 5 stars,"









  
  
    
  Good Product

  
",Reviewed in India on 10 September 2019
5.0 out of 5 stars,"









  
  
    
  Super

  
",Reviewed in India on 18 December 2019
5.0 out of 5 stars,"









  
  
    
  Nice products

  
",Reviewed in India on 31 January 2020
5.0 out of 5 stars,"









  
  
    
  Not bad😁

  
",Reviewed in India on 5 August 2019
5.0 out of 5 stars,"









  
  
    
  Nice product ji

  
",Reviewed in India on 7 October 2019
5.0 out of 5 stars,"









  
  
    
  Ok

  
",Reviewed in India on 3 May 2019
3.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 12 October 2019
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 1 December 2019
5.0 out of 5 stars,"









  
  
    
  good

  
",Reviewed in India on 28 October 2019
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 25 November 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 1 March 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 25 February 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 1 May 2020
5.0 out of 5 stars,"









  
  
    
  good

  
",Reviewed in India on 1 May 2020
3.0 out of 5 stars,"









  
  
    
  happy

  
",Reviewed in India on 8 October 2019
5.0 out of 5 stars,"









  
  
    
  Nil

  
",Reviewed in India on 14 June 2020
5.0 out of 5 stars,"









  
  
    
  Nic

  
",Reviewed in India on 1 March 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 31 October 2018
5.0 out of 5 stars,"









  
  
    
  V.gud

  
",Reviewed in India on 25 January 2019
5.0 out of 5 stars,"









  
  
    
  Totally worth buying!

  
",Reviewed in India on 1 September 2018
5.0 out of 5 stars,"









  
  
    
  Hi

  
",Reviewed in India on 3 November 2019
4.0 out of 5 stars,"









  
  
    
  Na

  
",Reviewed in India on 8 August 2020
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 12 March 2019
5.0 out of 5 stars,"









  
  
    
  Bad

  
",Reviewed in India on 12 October 2019
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 15 September 2018
3.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 4 March 2020
1.0 out of 5 stars,"









  
  
    
  This is expere

  
",Reviewed in India on 30 October 2019
5.0 out of 5 stars,"









  
  
    
  Ok

  
",Reviewed in India on 7 March 2019
5.0 out of 5 stars,"









  
  
    
  I like you

  
",Reviewed in India on 28 October 2019
5.0 out of 5 stars,"









  
  
    
  Yummy!

  
",Reviewed in India on 26 November 2018
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 21 October 2018
5.0 out of 5 stars,"









  
  
    
  Grets

  
",Reviewed in India on 12 November 2019
2.0 out of 5 stars,"









  
  
    
  They're charging too much.

  
",Reviewed in India on 10 March 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 2 March 2020
5.0 out of 5 stars,"









  
  
    
  Osm

  
",Reviewed in India on 22 October 2019
1.0 out of 5 stars,"









  
  
    
  11 pack maggi delivered instead of 12 pack

  
",Reviewed in India on 24 July 2019
4.0 out of 5 stars,"









  
  
    
  Tasty maggi

  
",Reviewed in India on 18 October 2019
4.0 out of 5 stars,"









  
  
    
  Good deal

  
",Reviewed in India on 8 May 2019
2.0 out of 5 stars,"









  
  
    
  Maggi has lost its original taste. Now I don't like it anymore

  
",Reviewed in India on 18 June 2018
5.0 out of 5 stars,"









  
  
    
  Packing is a goog

  
",Reviewed in India on 22 August 2019
5.0 out of 5 stars,"









  
  
    
  Mast noodles

  
",Reviewed in India on 3 November 2018
5.0 out of 5 stars,"









  
  
    
  I always love Maggie 🤤

  
",Reviewed in India on 24 January 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 13 July 2019
5.0 out of 5 stars,"









  
  
    
  Superb

  
",Reviewed in India on 26 January 2019
4.0 out of 5 stars,"









  
  
    
  good

  
",Reviewed in India on 27 April 2019
5.0 out of 5 stars,"









  
  
    
  good deal

  
",Reviewed in India on 27 January 2019
4.0 out of 5 stars,"









  
  
    
  Maggie special packets... Noodles... Yum... But theses package is just noodles and masala. Other brands available with vegetables mixed.... much better.

  
",Reviewed in India on 7 May 2018
5.0 out of 5 stars,"









  
  
    
  Nice good combo

  
",Reviewed in India on 26 November 2018
5.0 out of 5 stars,"









  
  
    
  Best

  
",Reviewed in India on 15 September 2018
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 10 September 2018
4.0 out of 5 stars,"









  
  
    
  Product good but excess material using on packing I think its not required

  
",Reviewed in India on 3 August 2018
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 6 September 2018
5.0 out of 5 stars,"









  
  
    
  Perfect Taste

  
",Reviewed in India on 7 May 2018
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 23 April 2018
5.0 out of 5 stars,"









  
  
    
  Good product.

  
",Reviewed in India on 9 May 2018
5.0 out of 5 stars,"









  
  
    
  Liveit

  
",Reviewed in India on 13 September 2018
1.0 out of 5 stars,"









  
  
    
  Small portions in each pack and compared To the earlier packs even the tastemaker is much less so the entire pack is a waste. Noodles turn out sticky. This pack is completely different from the other maggi noodles. Either it’s fake or they have made it specially for the lockdown.

  
",Reviewed in India on 30 May 2020
5.0 out of 5 stars,"









  
  
    
  What to say about Maggi, I have grown up by eating Maggi & now my kids are enjoying the wonderful tasty & healthy product

  
",Reviewed in India on 5 September 2018
5.0 out of 5 stars,"









  
  
    
  Like it

  
",Reviewed in India on 31 July 2018
5.0 out of 5 stars,"









  
  
    
  Good product

  
",Reviewed in India on 22 August 2018
3.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 4 May 2018
5.0 out of 5 stars,"









  
  
    
  GOOD

  
",Reviewed in India on 7 May 2018
4.0 out of 5 stars,"









  
  
    
  All is well.Enjoy the taste.

  
",Reviewed in India on 29 April 2018
5.0 out of 5 stars,"









  
  
    
  Very good

  
",Reviewed in India on 6 September 2018
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 15 October 2018
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 29 June 2018
1.0 out of 5 stars,"









  
  
    
  Bad quality

  
",Reviewed in India on 27 August 2019
5.0 out of 5 stars,"









  
  
    
  👍Maggi noodles is the most loved noodles👍Maggi is very easy to prepare, you can use as a snack👍Maggi noodles is very tasty compared to other noodles👍Maggi comes with the goodness of ironOverall, Nice product,Value for Money , I recommend it

  
",Reviewed in India on 12 January 2019
4.0 out of 5 stars,"









  
  
    
  Good as expected 😂

  
",Reviewed in India on 9 December 2019
4.0 out of 5 stars,"









  
  
    
  Good one

  
",Reviewed in India on 2 April 2020
5.0 out of 5 stars,"









  
  
    
  Go for it.

  
",Reviewed in India on 23 October 2019
4.0 out of 5 stars,"









  
  
    
  Ok

  
",Reviewed in India on 10 September 2019
1.0 out of 5 stars,"









  
  
    
  😵

  
",Reviewed in India on 19 December 2019
5.0 out of 5 stars,"









  
  
    
  hey

  
",Reviewed in India on 14 February 2020
5.0 out of 5 stars,"









  
  
    
  I liked it.

  
",Reviewed in India on 29 July 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 5 April 2018
